==Startup== volume=1.403150, flow rate= 300000.000000

1	130.867401	0.000436	122.543701	0.000408	0.000000
2	135.636719	0.000452	4.769318	0.000016	0.000000
3	152.216827	0.000507	16.580109	0.000055	0.000000
4	152.623840	0.000509	0.407012	0.000001	0.000000
5	164.622437	0.000549	11.998590	0.000040	0.000000
6	178.558594	0.000595	13.936155	0.000046	0.000000
7	232.684448	0.000776	54.125847	0.000180	0.000000
8	241.530045	0.000805	8.845592	0.000029	0.000000
9	282.837311	0.000943	41.307270	0.000138	0.000000
10	287.102295	0.000957	4.264988	0.000014	0.000000
11	325.294403	0.001084	38.192112	0.000127	0.000000
12	329.210907	0.001097	3.916506	0.000013	0.000000
13	388.840881	0.001296	59.629959	0.000199	0.000000
14	398.970123	0.001330	10.129253	0.000034	0.000000
15	400.477539	0.001335	1.507405	0.000005	0.000000
16	445.938568	0.001486	45.461033	0.000152	0.000000
17	464.053009	0.001547	18.114435	0.000060	0.000000
18	488.350189	0.001628	24.297182	0.000081	0.000000
19	488.681915	0.001629	0.331718	0.000001	0.000000
20	500.600830	0.001669	11.918908	0.000040	0.000000
21	505.107239	0.001684	4.506417	0.000015	0.000000
22	511.762329	0.001706	6.655089	0.000022	0.000000
23	523.610779	0.001745	11.848472	0.000039	0.000000
24	523.653381	0.001746	0.042630	0.000000	0.000000
25	527.830566	0.001759	4.177164	0.000014	0.000000
26	539.129333	0.001797	11.298786	0.000038	0.000000
27	551.855835	0.001840	12.726517	0.000042	0.000000
28	556.067078	0.001854	4.211267	0.000014	0.000000
29	562.647583	0.001875	6.580501	0.000022	0.000000
30	565.511780	0.001885	2.864194	0.000010	0.000000
31	570.661987	0.001902	5.150188	0.000017	0.000000
32	571.155396	0.001904	0.493435	0.000002	0.000000
33	576.393494	0.001921	5.238071	0.000017	0.000000
34	582.548767	0.001942	6.155263	0.000021	0.000000
35	585.300964	0.001951	2.752189	0.000009	0.000000
36	609.790283	0.002033	24.489304	0.000082	0.000000
37	611.233276	0.002037	1.442980	0.000005	0.000000
38	614.442871	0.002048	3.209600	0.000011	0.000000
39	618.471985	0.002062	4.029099	0.000013	0.000000
40	618.741150	0.002062	0.269149	0.000001	0.000000
41	619.130737	0.002064	0.389589	0.000001	0.000000
42	634.642456	0.002115	15.511694	0.000052	0.000000
