==Startup== volume=101.915176, flow rate= 300000.000000

1	42.764370	0.000143	40.639706	0.000135	0.000000
2	43.315487	0.000144	0.551118	0.000002	0.000000
3	49.790550	0.000166	6.475062	0.000022	0.000000
4	50.463413	0.000168	0.672864	0.000002	0.000000
5	51.922401	0.000173	1.458989	0.000005	0.000000
6	52.371910	0.000175	0.449509	0.000001	0.000000
7	75.577911	0.000252	23.206003	0.000077	0.000000
8	78.140518	0.000260	2.562605	0.000009	0.000000
9	86.013489	0.000287	7.872971	0.000026	0.000000
10	102.914047	0.000343	16.900557	0.000056	0.000000
11	105.574120	0.000352	2.660071	0.000009	0.000000
12	108.232681	0.000361	2.658566	0.000009	0.000000
13	111.335960	0.000371	3.103277	0.000010	0.000000
14	115.017807	0.000383	3.681849	0.000012	0.000000
15	116.600967	0.000389	1.583163	0.000005	0.000000
16	118.805733	0.000396	2.204769	0.000007	0.000000
17	129.650528	0.000432	10.844800	0.000036	0.000000
18	132.681717	0.000442	3.031190	0.000010	0.000000
19	141.021851	0.000470	8.340137	0.000028	0.000000
20	141.344315	0.000471	0.322470	0.000001	0.000000
21	142.989410	0.000477	1.645088	0.000005	0.000000
22	143.959885	0.000480	0.970479	0.000003	0.000000
23	159.010788	0.000530	15.050903	0.000050	0.000000
24	160.713272	0.000536	1.702484	0.000006	0.000000
25	165.814713	0.000553	5.101447	0.000017	0.000000
26	166.248825	0.000554	0.434110	0.000001	0.000000
27	172.099777	0.000574	5.850957	0.000020	0.000000
28	177.998260	0.000593	5.898484	0.000020	0.000000
29	180.228516	0.000601	2.230253	0.000007	0.000000
30	206.186279	0.000687	25.957758	0.000087	0.000000
31	215.704422	0.000719	9.518140	0.000032	0.000000
32	220.398514	0.000735	4.694094	0.000016	0.000000
33	223.171524	0.000744	2.773011	0.000009	0.000000
34	225.175079	0.000751	2.003561	0.000007	0.000000
35	228.770493	0.000763	3.595407	0.000012	0.000000
36	233.718857	0.000779	4.948368	0.000016	0.000000
37	237.445297	0.000791	3.726442	0.000012	0.000000
38	242.550919	0.000809	5.105616	0.000017	0.000000
39	245.002090	0.000817	2.451171	0.000008	0.000000
40	247.631485	0.000825	2.629395	0.000009	0.000000
41	251.227386	0.000837	3.595908	0.000012	0.000000
42	257.427002	0.000858	6.199604	0.000021	0.000000
43	262.762878	0.000876	5.335871	0.000018	0.000000
44	264.416046	0.000881	1.653166	0.000006	0.000000
45	266.012848	0.000887	1.596808	0.000005	0.000000
46	266.654327	0.000889	0.641472	0.000002	0.000000
47	268.667816	0.000896	2.013500	0.000007	0.000000
48	272.218933	0.000907	3.551121	0.000012	0.000000
49	280.267975	0.000934	8.049042	0.000027	0.000000
50	280.495087	0.000935	0.227109	0.000001	0.000000
51	282.759796	0.000943	2.264716	0.000008	0.000000
52	287.187164	0.000957	4.427357	0.000015	0.000000
53	297.996582	0.000993	10.809411	0.000036	0.000000
54	307.884491	0.001026	9.887901	0.000033	0.000000
