==Startup== volume=182.853976, flow rate= 160000.000000

1	79.401794	0.000496	71.600296	0.000448	0.000000
2	85.083374	0.000532	5.681583	0.000036	0.000000
3	95.405586	0.000596	10.322211	0.000065	0.000000
4	103.738380	0.000648	8.332797	0.000052	0.000000
5	103.815598	0.000649	0.077215	0.000000	0.000000
6	104.037331	0.000650	0.221737	0.000001	0.000000
7	111.247650	0.000695	7.210316	0.000045	0.000000
8	153.710876	0.000961	42.463230	0.000265	0.000000
9	176.306580	0.001102	22.595707	0.000141	0.000000
10	200.482056	0.001253	24.175482	0.000151	0.000000
11	201.207184	0.001258	0.725134	0.000005	0.000000
12	203.775269	0.001274	2.568086	0.000016	0.000000
13	215.869614	0.001349	12.094345	0.000076	0.000000
14	231.293976	0.001446	15.424356	0.000096	0.000000
15	237.688354	0.001486	6.394381	0.000040	0.000000
16	261.654724	0.001635	23.966381	0.000150	0.000000
17	287.659363	0.001798	26.004639	0.000163	0.000000
18	306.956238	0.001918	19.296873	0.000121	0.000000
19	308.926514	0.001931	1.970286	0.000012	0.000000
20	312.808716	0.001955	3.882213	0.000024	0.000000
21	315.569885	0.001972	2.761163	0.000017	0.000000
22	329.823853	0.002061	14.253965	0.000089	0.000000
23	341.960480	0.002137	12.136619	0.000076	0.000000
24	360.733521	0.002255	18.773052	0.000117	0.000000
25	371.687714	0.002323	10.954184	0.000068	0.000000
26	407.861694	0.002549	36.173977	0.000226	0.000000
27	421.313812	0.002633	13.452122	0.000084	0.000000
28	422.999725	0.002644	1.685905	0.000011	0.000000
29	423.448059	0.002647	0.448321	0.000003	0.000000
30	424.970367	0.002656	1.522310	0.000010	0.000000
31	435.798523	0.002724	10.828169	0.000068	0.000000
32	439.128174	0.002745	3.329642	0.000021	0.000000
33	440.230743	0.002751	1.102560	0.000007	0.000000
34	443.858093	0.002774	3.627341	0.000023	0.000000
35	484.494354	0.003028	40.636269	0.000254	0.000000
36	500.278107	0.003127	15.783767	0.000099	0.000000
37	502.431671	0.003140	2.153570	0.000013	0.000000
38	560.099854	0.003501	57.668205	0.000360	0.000000
39	571.933350	0.003575	11.833509	0.000074	0.000000
40	572.866821	0.003580	0.933496	0.000006	0.000000
41	575.388611	0.003596	2.521819	0.000016	0.000000
42	598.473328	0.003740	23.084728	0.000144	0.000000
43	606.818481	0.003793	8.345160	0.000052	0.000000
44	613.573975	0.003835	6.755524	0.000042	0.000000
45	615.174927	0.003845	1.600971	0.000010	0.000000
46	637.380310	0.003984	22.205360	0.000139	0.000000
47	637.480408	0.003984	0.100127	0.000001	0.000000
48	641.965881	0.004012	4.485453	0.000028	0.000000
49	647.141602	0.004045	5.175731	0.000032	0.000000
50	650.243347	0.004064	3.101752	0.000019	0.000000
51	655.820313	0.004099	5.576979	0.000035	0.000000
52	674.626953	0.004216	18.806612	0.000118	0.000000
53	677.076599	0.004232	2.449636	0.000015	0.000000
54	679.163513	0.004245	2.086925	0.000013	0.000000
55	679.588562	0.004247	0.425064	0.000003	0.000000
56	681.887390	0.004262	2.298840	0.000014	0.000000
57	687.550781	0.004297	5.663369	0.000035	0.000000
58	694.153870	0.004338	6.603083	0.000041	0.000000
59	704.390320	0.004402	10.236470	0.000064	0.000000
60	707.658081	0.004423	3.267747	0.000020	0.000000
61	720.049438	0.004500	12.391332	0.000077	0.000000
62	721.846497	0.004512	1.797041	0.000011	0.000000
63	727.009766	0.004544	5.163252	0.000032	0.000000
64	728.709351	0.004554	1.699569	0.000011	0.000000
65	752.052551	0.004700	23.343184	0.000146	0.000000
66	755.100403	0.004719	3.047841	0.000019	0.000000
67	761.314331	0.004758	6.213912	0.000039	0.000000
68	771.564148	0.004822	10.249831	0.000064	0.000000
69	774.438110	0.004840	2.873958	0.000018	0.000000
70	779.875183	0.004874	5.437054	0.000034	0.000000
71	802.863281	0.005018	22.988089	0.000144	0.000000
72	809.642334	0.005060	6.779031	0.000042	0.000000
73	810.994141	0.005069	1.351784	0.000008	0.000000
74	819.262634	0.005120	8.268464	0.000052	0.000000
75	828.770386	0.005180	9.507736	0.000059	0.000000
76	838.122742	0.005238	9.352365	0.000058	0.000000
77	843.132202	0.005270	5.009475	0.000031	0.000000
78	844.466736	0.005278	1.334526	0.000008	0.000000
79	846.492310	0.005291	2.025575	0.000013	0.000000
80	852.511719	0.005328	6.019398	0.000038	0.000000
81	859.429138	0.005371	6.917392	0.000043	0.000000
82	864.228577	0.005401	4.799462	0.000030	0.000000
83	875.359558	0.005471	11.130953	0.000070	0.000000
84	890.752441	0.005567	15.392880	0.000096	0.000000
85	914.180664	0.005714	23.428230	0.000146	0.000000
86	929.544250	0.005810	15.363598	0.000096	0.000000
87	942.081848	0.005888	12.537617	0.000078	0.000000
88	946.127869	0.005913	4.045999	0.000025	0.000000
89	951.659729	0.005948	5.531885	0.000035	0.000000
90	958.976685	0.005994	7.316930	0.000046	0.000000
91	960.119934	0.006001	1.143248	0.000007	0.000000
92	967.516968	0.006047	7.397054	0.000046	0.000000
93	979.554077	0.006122	12.037107	0.000075	0.000000
94	999.286499	0.006246	19.732412	0.000123	0.000000
95	1003.327087	0.006271	4.040586	0.000025	0.000000
96	1015.486389	0.006347	12.159280	0.000076	0.000000
97	1024.313599	0.006402	8.827255	0.000055	0.000000
98	1031.363525	0.006446	7.049983	0.000044	0.000000
99	1034.266113	0.006464	2.902568	0.000018	0.000000
100	1040.089111	0.006501	5.823040	0.000036	0.000000
101	1040.220703	0.006501	0.131638	0.000001	0.000000
102	1054.339478	0.006590	14.118819	0.000088	0.000000
103	1056.821899	0.006605	2.482427	0.000016	0.000000
104	1058.386108	0.006615	1.564234	0.000010	0.000000
105	1060.026367	0.006625	1.640290	0.000010	0.000000
106	1064.876221	0.006655	4.849872	0.000030	0.000000
107	1071.414551	0.006696	6.538280	0.000041	0.000000
108	1077.099731	0.006732	5.685131	0.000036	0.000000
109	1080.810791	0.006755	3.711093	0.000023	0.000000
110	1081.427612	0.006759	0.616831	0.000004	0.000000
111	1090.041626	0.006813	8.613992	0.000054	0.000000
112	1108.104736	0.006926	18.063082	0.000113	0.000000
113	1128.120239	0.007051	20.015509	0.000125	0.000000
114	1129.972290	0.007062	1.852014	0.000012	0.000000
115	1131.706787	0.007073	1.734462	0.000011	0.000000
116	1132.332397	0.007077	0.625581	0.000004	0.000000
117	1135.717651	0.007098	3.385203	0.000021	0.000000
